ListingID,ListingName,Street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,CountryCode,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,square_feet,requires_license,instant_bookable,listing_url,thumbnail_url,medium_url,picture_url,xl_picture_url,jurisdiction_names,bed_type,room_type,property_type
9389755,Modern Open 1-Bedroom,John Street,South Lake Union,South Lake Union,Cascade,Seattle,WA,98109,US,47.6193018,-122.3443613,t,3,1,1,1,N/A,f,t,https://www.airbnb.com/rooms/9389755,https://a2.muscache.com/ac/pictures/7940812a-9b9c-459e-9971-06e66b504bf5.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/7940812a-9b9c-459e-9971-06e66b504bf5.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/7940812a-9b9c-459e-9971-06e66b504bf5.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/7940812a-9b9c-459e-9971-06e66b504bf5.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_008
9151865,94 walking score BDRM in SLU,Harrison Street,,South Lake Union,Cascade,Seattle,WA,98109,US,47.62147035,-122.3310743,f,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/9151865,https://a2.muscache.com/ac/pictures/bb88bac8-a824-4f56-8fcd-a29ba95a9c20.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/bb88bac8-a824-4f56-8fcd-a29ba95a9c20.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/bb88bac8-a824-4f56-8fcd-a29ba95a9c20.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/bb88bac8-a824-4f56-8fcd-a29ba95a9c20.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_001
7204672,"Magnolia charm, close to downtown",Brygger Drive West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65947038,-122.4018734,t,6,2.5,3,3,N/A,f,f,https://www.airbnb.com/rooms/7204672,https://a2.muscache.com/ac/pictures/92333778/81d6b716_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/92333778/81d6b716_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/92333778/81d6b716_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/92333778/81d6b716_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
5579427,Steps from magical Discovery Park-3,West Emerson Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65421134,-122.4083888,t,7,2,3,3,N/A,f,f,https://www.airbnb.com/rooms/5579427,https://a1.muscache.com/ac/pictures/86054863/2862f523_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a1.muscache.com/im/pictures/86054863/2862f523_original.jpg?aki_policy=medium,https://a1.muscache.com/ac/pictures/86054863/2862f523_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a1.muscache.com/ac/pictures/86054863/2862f523_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
6734621,"Super location, 3.5ba, Free Parking",West Ruffner Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65103145,-122.3850038,t,10,3.5,3,5,N/A,f,t,https://www.airbnb.com/rooms/6734621,https://a0.muscache.com/ac/pictures/85040887/bf2f92fc_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/85040887/bf2f92fc_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/85040887/bf2f92fc_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/85040887/bf2f92fc_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_014
2263643,Charming English room by Park,West Government Way,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65912133,-122.4022654,t,1,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/2263643,https://a0.muscache.com/ac/pictures/48646555/ef1dcb54_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/48646555/ef1dcb54_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/48646555/ef1dcb54_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/48646555/ef1dcb54_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_001
4608208,A quiet oasis in Seattle,West Lawton Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.66403531,-122.4037501,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/4608208,https://a0.muscache.com/ac/pictures/58554882/7db28fed_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/58554882/7db28fed_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/58554882/7db28fed_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/58554882/7db28fed_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
9999955,Private Bed & Bath Near Downtown,West Ruffner Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65157061,-122.3837191,t,1,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/9999955,https://a2.muscache.com/ac/pictures/650e4d73-60c9-4263-bae3-0ec1c80a1589.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/650e4d73-60c9-4263-bae3-0ec1c80a1589.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/650e4d73-60c9-4263-bae3-0ec1c80a1589.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/650e4d73-60c9-4263-bae3-0ec1c80a1589.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
3528627,Room With Balcony,35th Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65982998,-122.4027384,t,2,1,1,2,N/A,f,f,https://www.airbnb.com/rooms/3528627,https://a0.muscache.com/ac/pictures/44542836/214cbb8a_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/44542836/214cbb8a_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/44542836/214cbb8a_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/44542836/214cbb8a_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_001
8048333,The Suburbs Near Downtown Seattle,30th Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65398031,-122.3955475,t,4,1,1,2,N/A,f,f,https://www.airbnb.com/rooms/8048333,https://a0.muscache.com/ac/pictures/103257969/2194e2d4_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/103257969/2194e2d4_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/103257969/2194e2d4_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/103257969/2194e2d4_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
8050642,Fabulous Seattle Modern,36th Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65061812,-122.4031198,t,12,3.5,5,7,N/A,f,f,https://www.airbnb.com/rooms/8050642,https://a1.muscache.com/ac/pictures/102595188/f0e0baa9_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a1.muscache.com/im/pictures/102595188/f0e0baa9_original.jpg?aki_policy=medium,https://a1.muscache.com/ac/pictures/102595188/f0e0baa9_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a1.muscache.com/ac/pictures/102595188/f0e0baa9_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
7329805,Light-filled 2BR/1BA Home Magnolia,32nd Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64899205,-122.397112,t,6,1,2,4,N/A,f,f,https://www.airbnb.com/rooms/7329805,https://a0.muscache.com/ac/pictures/95727405/145f57fc_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/95727405/145f57fc_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/95727405/145f57fc_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/95727405/145f57fc_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
6848455,Bright + Modern Townhouse w/ 3 Bdrm,West Ruffner Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64950046,-122.3839635,t,5,2.5,3,3,N/A,f,f,https://www.airbnb.com/rooms/6848455,https://a0.muscache.com/ac/pictures/86651345/c57bffee_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/86651345/c57bffee_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/86651345/c57bffee_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/86651345/c57bffee_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_014
9695233,Cityscape and water view included!,27th Place West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65058889,-122.3910163,t,4,1,1,2,N/A,f,f,https://www.airbnb.com/rooms/9695233,https://a2.muscache.com/ac/pictures/eb92fd2e-0dba-4607-9826-bab656769469.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/eb92fd2e-0dba-4607-9826-bab656769469.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/eb92fd2e-0dba-4607-9826-bab656769469.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/eb92fd2e-0dba-4607-9826-bab656769469.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_001
5164581,Bright Quiet Room Close to Downtown,West Bertona Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64987479,-122.3835612,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/5164581,https://a0.muscache.com/ac/pictures/101966781/a6555100_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/101966781/a6555100_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/101966781/a6555100_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/101966781/a6555100_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
2208757,"Seattle Resting Nest ,3BR Near DT",West Bertona Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64950029,-122.3827632,t,8,2.5,3,3,N/A,f,f,https://www.airbnb.com/rooms/2208757,https://a2.muscache.com/ac/pictures/6b7eb62b-bf64-49ea-afbe-3e519ab968a6.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/6b7eb62b-bf64-49ea-afbe-3e519ab968a6.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/6b7eb62b-bf64-49ea-afbe-3e519ab968a6.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/6b7eb62b-bf64-49ea-afbe-3e519ab968a6.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_014
226536,Sunny Cottage near Discovery Park,Brygger Dr W,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.66119734,-122.4014455,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/226536,https://a1.muscache.com/ac/pictures/2103122/eb9bced4_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a1.muscache.com/im/pictures/2103122/eb9bced4_original.jpg?aki_policy=medium,https://a1.muscache.com/ac/pictures/2103122/eb9bced4_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a1.muscache.com/ac/pictures/2103122/eb9bced4_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
176678,"New townhouse, NW of downtown",W Bertona St,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65221579,-122.385481,t,2,1,1,1,N/A,f,t,https://www.airbnb.com/rooms/176678,https://a2.muscache.com/ac/pictures/13348056/be907062_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/13348056/be907062_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/13348056/be907062_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/13348056/be907062_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
7050534,Quiet Spacious Apartment with View!,27th Place West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.6524383,-122.3896985,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/7050534,https://a1.muscache.com/ac/pictures/89437874/fe96d89d_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a1.muscache.com/im/pictures/89437874/fe96d89d_original.jpg?aki_policy=medium,https://a1.muscache.com/ac/pictures/89437874/fe96d89d_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a1.muscache.com/ac/pictures/89437874/fe96d89d_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_001
8248970,Magnolia/Discovery Park House,31st Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65795018,-122.3981546,t,6,2,3,4,N/A,f,f,https://www.airbnb.com/rooms/8248970,https://a2.muscache.com/ac/pictures/105225196/f760e0fd_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/105225196/f760e0fd_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/105225196/f760e0fd_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/105225196/f760e0fd_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
4824699,Peaceful Woodsy Cottage,28th Avenue West,,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65440287,-122.3935909,f,4,1,0,2,N/A,f,t,https://www.airbnb.com/rooms/4824699,https://a0.muscache.com/ac/pictures/111412762/0e08a248_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/111412762/0e08a248_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/111412762/0e08a248_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/111412762/0e08a248_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
3876097,Shared space adjacent to Park ,West Government Way,,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65842626,-122.4022982,t,1,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/3876097,https://a0.muscache.com/ac/pictures/50217537/0091179c_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/50217537/0091179c_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/50217537/0091179c_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/50217537/0091179c_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_002,RT_003,PRT_002
1260259,Zen Garden Oasis!,35th Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.66056383,-122.401864,t,3,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/1260259,https://a1.muscache.com/ac/pictures/19423700/c9d84e97_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a1.muscache.com/im/pictures/19423700/c9d84e97_original.jpg?aki_policy=medium,https://a1.muscache.com/ac/pictures/19423700/c9d84e97_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a1.muscache.com/ac/pictures/19423700/c9d84e97_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
8443952,Cozy Bedroom w/ Private Bath & Deck,21st Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64962414,-122.3855305,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/8443952,https://a2.muscache.com/ac/pictures/5e93c93c-616e-4088-85f2-bdb9f9b97e67.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/5e93c93c-616e-4088-85f2-bdb9f9b97e67.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/5e93c93c-616e-4088-85f2-bdb9f9b97e67.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/5e93c93c-616e-4088-85f2-bdb9f9b97e67.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_014
10068879,North Village Park B&B,31st Avenue West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65249557,-122.3963541,t,4,1,1,2,N/A,f,f,https://www.airbnb.com/rooms/10068879,https://a2.muscache.com/ac/pictures/741d3a80-24a4-44c0-b3b8-3d666cbcc32e.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/741d3a80-24a4-44c0-b3b8-3d666cbcc32e.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/741d3a80-24a4-44c0-b3b8-3d666cbcc32e.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/741d3a80-24a4-44c0-b3b8-3d666cbcc32e.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_002
8173487,"1,600+ sq ft Penthouse View Condo",26th Place West,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65378345,-122.3881302,t,5,2,3,2,N/A,f,f,https://www.airbnb.com/rooms/8173487,https://a2.muscache.com/ac/pictures/104101502/e714a288_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/104101502/e714a288_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/104101502/e714a288_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/104101502/e714a288_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_008
685600,Steps from magical Discovery Park-1,W Emerson St,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65513059,-122.4078177,t,2,1,1,1,250,f,f,https://www.airbnb.com/rooms/685600,https://a0.muscache.com/ac/pictures/34499734/62494483_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/34499734/62494483_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/34499734/62494483_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/34499734/62494483_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
8483477,Beautiful updated top floor unit.,West Manor Place,,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65412764,-122.3896939,f,4,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/8483477,https://a2.muscache.com/ac/pictures/107848038/6bb04bfb_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/107848038/6bb04bfb_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/107848038/6bb04bfb_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/107848038/6bb04bfb_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_001
10136155,5 bedrooms 1909 Magnolia Splendor,22nd Avenue West,,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64868391,-122.3837888,f,8,1,5,5,N/A,f,f,https://www.airbnb.com/rooms/10136155,https://a2.muscache.com/ac/pictures/fa1b64f6-9a58-475c-91cb-48d5c4e07dac.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/fa1b64f6-9a58-475c-91cb-48d5c4e07dac.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/fa1b64f6-9a58-475c-91cb-48d5c4e07dac.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/fa1b64f6-9a58-475c-91cb-48d5c4e07dac.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
6959336,Steps from magical Discovery Park-2,West Emerson Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.65438187,-122.4096283,t,5,1,2,3,N/A,f,f,https://www.airbnb.com/rooms/6959336,https://a1.muscache.com/ac/pictures/88203424/e9375195_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a1.muscache.com/im/pictures/88203424/e9375195_original.jpg?aki_policy=medium,https://a1.muscache.com/ac/pictures/88203424/e9375195_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a1.muscache.com/ac/pictures/88203424/e9375195_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
5195064,"Big Room, Queen Bed, Near Downtown",West Bertona Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.6508108,-122.3846944,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/5195064,https://a2.muscache.com/ac/pictures/101984491/c8ae6830_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/101984491/c8ae6830_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/101984491/c8ae6830_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/101984491/c8ae6830_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_010
9961538,Spacious Bedroom with Private Bath,West Bertona Street,Magnolia,Lawton Park,Magnolia,Seattle,WA,98199,US,47.64944286,-122.3833124,t,4,1,1,1,N/A,f,t,https://www.airbnb.com/rooms/9961538,https://a2.muscache.com/ac/pictures/e6b07130-b602-46bf-b303-91c0aeb62f32.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/e6b07130-b602-46bf-b303-91c0aeb62f32.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/e6b07130-b602-46bf-b303-91c0aeb62f32.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/e6b07130-b602-46bf-b303-91c0aeb62f32.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_002,PRT_014
8301680,Lovely Cape Cod by Discovery Park!,40th Avenue West,Magnolia,Briarcliff,Magnolia,Seattle,WA,98199,US,47.65362955,-122.4076045,t,5,2,3,3,N/A,f,f,https://www.airbnb.com/rooms/8301680,https://a0.muscache.com/ac/pictures/107819497/9006103f_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/107819497/9006103f_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/107819497/9006103f_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/107819497/9006103f_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_010
492287,Seattle Discovery Birdhouse,41st Avenue West,Magnolia,Briarcliff,Magnolia,Seattle,WA,98199,US,47.65312176,-122.4098169,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/492287,https://a0.muscache.com/ac/pictures/5888536/d10ecd8b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a0.muscache.com/im/pictures/5888536/d10ecd8b_original.jpg?aki_policy=medium,https://a0.muscache.com/ac/pictures/5888536/d10ecd8b_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a0.muscache.com/ac/pictures/5888536/d10ecd8b_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_001,RT_002,PRT_010
8029177,Magnolia ADU,West Howe Street,Magnolia,Briarcliff,Magnolia,Seattle,WA,98199,US,47.63543619,-122.4024723,t,2,1,1,1,N/A,f,f,https://www.airbnb.com/rooms/8029177,https://a2.muscache.com/ac/pictures/104108385/503b6019_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,https://a2.muscache.com/im/pictures/104108385/503b6019_original.jpg?aki_policy=medium,https://a2.muscache.com/ac/pictures/104108385/503b6019_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,https://a2.muscache.com/ac/pictures/104108385/503b6019_original.jpg?interpolation=lanczos-none&size=x_large_cover&output-format=jpg&output-quality=70,WASHINGTON,BT_005,RT_001,PRT_001
