ReviewID,Date,ReviewerID,ListingID
1586959,6/29/2012,1591442,143580
1604749,7/1/2012,2630088,143580
1627279,7/4/2012,1880468,143580
1651336,7/7/2012,2654189,143580
1658602,7/8/2012,2696140,143580
1699390,7/13/2012,869744,143580
1787688,7/24/2012,1685608,143580
1813916,7/27/2012,2148614,143580
1882405,8/4/2012,2497336,143580
1913181,8/7/2012,2623316,143580
1957866,8/12/2012,887015,143580
1980635,8/14/2012,2380871,143580
2001422,8/16/2012,2798393,143580
2064477,8/22/2012,2873579,143580
2448214,9/29/2012,1643343,143580
2483973,10/2/2012,3294002,143580
2517690,10/5/2012,3726127,143580
2588111,10/12/2012,3287623,143580
2607438,10/14/2012,2167376,143580
2663397,10/20/2012,2242026,143580
2695456,10/23/2012,2102383,143580
2750020,10/29/2012,989306,143580
2799367,11/4/2012,1012239,143580
2832579,11/7/2012,1154803,143580
2932335,11/20/2012,2832454,143580
3075314,12/11/2012,2773399,143580
3108781,12/17/2012,185039,143580
3122884,12/20/2012,3368132,143580
3205781,1/1/2013,1372405,143580
3298558,1/7/2013,923766,143580
3392185,1/22/2013,46194,143580
3458669,2/2/2013,4531190,143580
3539639,2/14/2013,4310376,143580
3682787,3/4/2013,806683,143580
3730979,3/9/2013,5155873,143580
3783054,3/14/2013,5102885,143580
3819646,3/18/2013,5061758,143580
3932324,3/28/2013,3230871,143580
4004658,4/2/2013,4729761,143580
4198352,4/17/2013,5405081,143580
4257744,4/22/2013,475122,143580
4377143,5/1/2013,2415970,143580
4425026,5/4/2013,6050220,143580
4474264,5/7/2013,3486265,143580
4596633,5/14/2013,5641218,143580
4664762,5/19/2013,5914648,143580
4708449,5/21/2013,2937501,143580
4751078,5/23/2013,4080399,143580
4832710,5/28/2013,1516667,143580
4942740,6/3/2013,6156538,143580
5002332,6/6/2013,2192373,143580
5275113,6/22/2013,6122547,143580
5563279,7/6/2013,4177989,143580
5615432,7/8/2013,6303465,143580
5689528,7/12/2013,3932371,143580
5765602,7/15/2013,622546,143580
5913433,7/22/2013,6903930,143580
6018391,7/27/2013,6146472,143580
6097543,7/29/2013,462590,143580
6162741,8/1/2013,7599671,143580
6196581,8/3/2013,6235098,143580
6280675,8/6/2013,7273007,143580
6330271,8/8/2013,1859615,143580
6604598,8/18/2013,5343112,143580
6728713,8/23/2013,6298630,143580
6914725,8/30/2013,3201296,143580
6994757,9/2/2013,8003304,143580
7113338,9/7/2013,4129440,143580
7198382,9/10/2013,5405081,143580
7273375,9/14/2013,7084952,143580
7509527,9/23/2013,7592620,143580
7627761,9/27/2013,345358,143580
7739490,10/1/2013,7364622,143580
7836340,10/5/2013,5155106,143580
7950168,10/9/2013,8848459,143580
8117733,10/16/2013,8866575,143580
8373099,10/28/2013,2045231,143580
8565063,11/5/2013,8516252,143580
8804054,11/18/2013,8204814,143580
9062043,12/3/2013,441009,143580
9292421,12/19/2013,8334234,143580
9795479,1/10/2014,8541504,143580
9843812,1/13/2014,11101935,143580
9939295,1/20/2014,7302505,143580
10072120,1/28/2014,10978130,143580
10141623,2/2/2014,9837378,143580
10349393,2/15/2014,5405081,143580
10430015,2/18/2014,6278747,143580
10654520,3/2/2014,5811445,143580
11331749,3/30/2014,5471216,143580
11462024,4/3/2014,1767589,143580
11521373,4/6/2014,8614940,143580
11803200,4/15/2014,1925907,143580
11939859,4/19/2014,12393648,143580
12293420,4/28/2014,12111885,143580
13024505,5/17/2014,11658134,143580
13105217,5/19/2014,10719290,143580
13318121,5/25/2014,14821286,143580
13537416,5/30/2014,14018803,143580
13688631,6/2/2014,3711361,143580
13798403,6/4/2014,15356222,143580
13925779,6/8/2014,15622434,143580
14189964,6/14/2014,304663,143580
14335115,6/17/2014,11006967,143580
14437911,6/19/2014,15573019,143580
14623101,6/23/2014,7014571,143580
15412535,7/8/2014,1442669,143580
15543292,7/11/2014,16766457,143580
15918477,7/18/2014,15089405,143580
16026326,7/20/2014,232040,143580
16461923,7/28/2014,10857590,143580
16718751,8/1/2014,1665832,143580
16988812,8/5/2014,9520237,143580
17217862,8/9/2014,17561763,143580
17336399,8/11/2014,9645734,143580
18207182,8/23/2014,19922059,143580
18312774,8/25/2014,17073670,143580
18503623,8/27/2014,9509333,143580
18605638,8/28/2014,11658134,143580
18715129,8/31/2014,16789212,143580
18900728,9/2/2014,8314872,143580
19028906,9/5/2014,17761285,143580
19271782,9/9/2014,18248006,143580
19516731,9/14/2014,15238064,143580
20278963,9/27/2014,10027583,143580
20452812,9/29/2014,21225656,143580
20670928,10/3/2014,20133853,143580
20999459,10/9/2014,1815347,143580
21279919,10/14/2014,2792093,143580
21484422,10/18/2014,20891358,143580
21777724,10/24/2014,16465661,143580
22228337,11/2/2014,19056631,143580
22651093,11/11/2014,21454018,143580
23469409,12/1/2014,23936031,143580
24160641,12/21/2014,23008539,143580
24411762,12/28/2014,21415226,143580
25288461,1/11/2015,25335516,143580
26713738,2/17/2015,27388706,143580
27272398,3/1/2015,16565614,143580
27608950,3/8/2015,26381137,143580
27850394,3/13/2015,10777016,143580
28190236,3/19/2015,24260970,143580
28387849,3/23/2015,18756589,143580
28718187,3/29/2015,28076894,143580
29056741,4/3/2015,4143841,143580
29475795,4/7/2015,30055875,143580
30041832,4/16/2015,20130791,143580
30686761,4/26/2015,6607,143580
31341804,5/4/2015,30597043,143580
31987952,5/12/2015,31103131,143580
32125608,5/14/2015,28986572,143580
32285795,5/16/2015,15636028,143580
32535228,5/19/2015,31049412,143580
32823182,5/22/2015,22289931,143580
33128375,5/25/2015,31887156,143580
33572344,5/30/2015,28069366,143580
33949541,6/2/2015,28579963,143580
34086162,6/4/2015,2344260,143580
34867354,6/13/2015,30920974,143580
35197731,6/16/2015,25449758,143580
35583892,6/20/2015,33989636,143580
36199120,6/26/2015,27190915,143580
36550704,6/29/2015,33848471,143580
36815179,7/1/2015,28201791,143580
37877490,7/11/2015,17201322,143580
38522637,7/16/2015,26961485,143580
39899830,7/27/2015,25623334,143580
40211814,7/29/2015,33369449,143580
40775074,8/2/2015,37072655,143580
41342931,8/7/2015,33526695,143580
41930502,8/10/2015,31346140,143580
42377089,8/13/2015,13146765,143580
43679447,8/21/2015,40436364,143580
44459656,8/26/2015,37244496,143580
44760629,8/29/2015,33509481,143580
45108868,8/31/2015,25043650,143580
46535005,9/11/2015,13851727,143580
47411260,9/18/2015,30704436,143580
47665854,9/21/2015,37355427,143580
48293890,9/25/2015,33420652,143580
48694995,9/28/2015,14018730,143580
49336117,10/3/2015,41406290,143580
49581444,10/5/2015,33503675,143580
49800244,10/6/2015,42865591,143580
341452,6/28/2011,728712,143704
357043,7/6/2011,670930,143704
389506,7/22/2011,815962,143704
408779,7/31/2011,715710,143704
479521,8/27/2011,226344,143704
492297,9/1/2011,737615,143704
505478,9/6/2011,758232,143704
514261,9/8/2011,1028876,143704
536055,9/16/2011,570784,143704
593689,10/3/2011,1144807,143704
626360,10/13/2011,1225906,143704
683833,11/1/2011,1223139,143704
694216,11/5/2011,1284018,143704
711542,11/12/2011,1229388,143704
728214,11/18/2011,1355984,143704
771653,12/8/2011,1421204,143704
782245,12/13/2011,1287039,143704
791684,12/18/2011,125604,143704
797782,12/21/2011,442708,143704
818431,12/31/2011,1509912,143704
855481,1/10/2012,659280,143704
863551,1/15/2012,1553485,143704
880615,1/24/2012,1512010,143704
912199,2/10/2012,206203,143704
921604,2/14/2012,652569,143704
963065,3/1/2012,1458921,143704
974535,3/6/2012,1217500,143704
992996,3/12/2012,1268017,143704
1019173,3/19/2012,979478,143704
1035816,3/23/2012,1834091,143704
1071748,4/2/2012,1737606,143704
1189938,4/28/2012,1511931,143704
1265609,5/12/2012,195400,143704
1297892,5/18/2012,1745230,143704
1413512,6/4/2012,2383535,143704
1449091,6/10/2012,2220345,143704
1482385,6/14/2012,2574612,143704
1523212,6/20/2012,465264,143704
1554780,6/25/2012,2180518,143704
1718574,7/16/2012,2422457,143704
1753333,7/20/2012,2417098,143704
1797778,7/25/2012,1735642,143704
1821354,7/28/2012,2843201,143704
1858460,8/1/2012,251637,143704
1968255,8/13/2012,2698866,143704
1996774,8/15/2012,3152242,143704
2022524,8/18/2012,2929491,143704
2037945,8/20/2012,2458544,143704
2107467,8/27/2012,1303634,143704
2158899,9/1/2012,2745319,143704
2270853,9/12/2012,2552948,143704
2334214,9/18/2012,3108175,143704
2353438,9/20/2012,3309637,143704
2408423,9/25/2012,1155800,143704
2477279,10/1/2012,3660514,143704
2784230,11/2/2012,1155651,143704
2840060,11/8/2012,3931342,143704
2877439,11/13/2012,3541930,143704
2963036,11/26/2012,3076881,143704
3115366,12/18/2012,4208934,143704
3205529,1/1/2013,918788,143704
3551072,2/16/2013,4306184,143704
3760434,3/12/2013,1783184,143704
3955210,3/30/2013,1676625,143704
4034556,4/4/2013,962198,143704
4246450,4/22/2013,4378960,143704
4361808,4/30/2013,3719934,143704
5001124,6/6/2013,1563421,143704
5106410,6/12/2013,6640813,143704
5157486,6/16/2013,5369310,143704
5240453,6/20/2013,4245948,143704
5313618,6/24/2013,3986860,143704
5391172,6/27/2013,7117259,143704
5432097,6/30/2013,2559351,143704
5873312,7/20/2013,7367087,143704
5950370,7/23/2013,7099793,143704
6710099,8/22/2013,7291950,143704
6811078,8/26/2013,6601631,143704
7032702,9/4/2013,4366901,143704
7278516,9/14/2013,1615211,143704
7476673,9/21/2013,7989277,143704
8725213,11/13/2013,3948261,143704
8863005,11/22/2013,6568451,143704
9233131,12/15/2013,6342022,143704
9394954,12/26/2013,1819314,143704
10104741,1/31/2014,1586747,143704
10310458,2/12/2014,11070857,143704
10424959,2/18/2014,10962892,143704
10540130,2/24/2014,2774766,143704
10679405,3/3/2014,10957667,143704
10822620,3/9/2014,12364049,143704
11080157,3/19/2014,8630600,143704
11397920,4/1/2014,918719,143704
11534202,4/7/2014,11073131,143704
12118419,4/23/2014,12623713,143704
12290024,4/28/2014,13538342,143704
12508867,5/4/2014,14484280,143704
13339878,5/26/2014,11827864,143704
14338632,6/17/2014,12624121,143704
14917900,6/29/2014,15835741,143704
15171323,7/4/2014,13666222,143704
15538636,7/11/2014,16265816,143704
15667305,7/14/2014,12113580,143704
15869574,7/17/2014,6582750,143704
16198873,7/23/2014,13905759,143704
17014994,8/5/2014,18332663,143704
17428895,8/12/2014,9954058,143704
17683100,8/16/2014,37289,143704
18002591,8/20/2014,8044361,143704
18170943,8/23/2014,16396964,143704
18645712,8/30/2014,2135222,143704
18873306,9/2/2014,2351207,143704
19035730,9/5/2014,19112874,143704
19261119,9/9/2014,15651360,143704
19679397,9/16/2014,18839223,143704
19872229,9/20/2014,17374459,143704
20200758,9/25/2014,20128749,143704
20414049,9/29/2014,6046507,143704
21032765,10/10/2014,3496083,143704
21661192,10/21/2014,20769883,143704
22297248,11/3/2014,20908437,143704
23842436,12/12/2014,20233493,143704
24052450,12/18/2014,12884592,143704
24336814,12/26/2014,9120130,143704
24710888,1/2/2015,21939811,143704
25144144,1/7/2015,9407200,143704
25291433,1/11/2015,25522063,143704
25440129,1/16/2015,20907711,143704
25602468,1/20/2015,9173189,143704
26735704,2/18/2015,22628944,143704
27143973,2/26/2015,5797703,143704
28131279,3/18/2015,27220958,143704
28603659,3/27/2015,26847047,143704
29494753,4/8/2015,15032225,143704
30298656,4/20/2015,28591904,143704
31450551,5/5/2015,21785243,143704
31723329,5/9/2015,19544441,143704
31933916,5/12/2015,27000655,143704
32461354,5/18/2015,2684524,143704
32742655,5/21/2015,25955120,143704
33257900,5/26/2015,30720645,143704
33573294,5/30/2015,1527706,143704
34116357,6/5/2015,26793325,143704
34560191,6/9/2015,12359716,143704
34769694,6/12/2015,28903010,143704
35456900,6/19/2015,30309256,143704
36941670,7/3/2015,25819623,143704
37549765,7/8/2015,9914330,143704
37947717,7/12/2015,28119827,143704
38366875,7/15/2015,13760723,143704
39145369,7/21/2015,27500836,143704
40075658,7/28/2015,17028066,143704
40581071,8/1/2015,33142445,143704
43020140,8/17/2015,25542686,143704
43750157,8/22/2015,2646681,143704
44282161,8/25/2015,13779605,143704
45366251,9/2/2015,22349944,143704
45661751,9/5/2015,19628818,143704
46264813,9/9/2015,31903166,143704
46601195,9/12/2015,16751766,143704
47028953,9/15/2015,20401,143704
47375473,9/18/2015,37179654,143704
47628039,9/21/2015,22907546,143704
48377378,9/26/2015,33554301,143704
49095162,10/1/2015,33368244,143704
49759265,10/6/2015,18071798,143704
50102529,10/9/2015,41772550,143704
50433318,10/12/2015,9683543,143704
51461471,10/20/2015,15033052,143704
52077069,10/26/2015,23872741,143704
52844958,11/2/2015,44034808,143704
53486732,11/9/2015,34582989,143704
53895958,11/14/2015,46148953,143704
54248620,11/17/2015,37609411,143704
54970736,11/27/2015,37340984,143704
55516818,12/1/2015,49659129,143704
56250965,12/11/2015,45398481,143704
56680674,12/16/2015,48643666,143704
56844048,12/19/2015,57372,143704
57213621,12/23/2015,47513263,143704
57627021,12/28/2015,12586890,143704
3347737,1/14/2013,3189926,146301
4733390,5/22/2013,2127619,146301
25569586,1/19/2015,21465532,146301
33108736,5/25/2015,30738977,146301
33799351,6/1/2015,2094605,146301
36211847,6/26/2015,3681973,146301
36691989,6/30/2015,28365744,146301
50510718,10/12/2015,42225964,146301
51135642,10/18/2015,40830700,146301
55741592,12/5/2015,1264352,146301
355042,7/5/2011,740893,153967
371037,7/13/2011,578100,153967
373580,7/14/2011,809936,153967
431877,8/9/2011,781106,153967
459969,8/20/2011,641691,153967
475527,8/25/2011,1000491,153967
495949,9/2/2011,970708,153967
568333,9/26/2011,886493,153967
766248,12/5/2011,1454712,153967
1053740,3/27/2012,1978930,153967
1094626,4/7/2012,2003284,153967
1263500,5/11/2012,1304157,153967
1421429,6/5/2012,2371485,153967
1952857,8/11/2012,1787157,153967
2331182,9/18/2012,1591119,153967
2393881,9/24/2012,223684,153967
2777145,11/1/2012,998663,153967
3385905,1/21/2013,2720765,153967
3854955,3/21/2013,1747432,153967
3930222,3/28/2013,5341030,153967
5422026,6/29/2013,5652858,153967
5962064,7/24/2013,4617949,153967
6028051,7/27/2013,7099834,153967
6386525,8/11/2013,4983443,153967
6487388,8/14/2013,1852042,153967
7169188,9/9/2013,8146256,153967
7435421,9/20/2013,6675495,153967
8343610,10/27/2013,1515251,153967
9933366,1/20/2014,10667144,153967
10068037,1/28/2014,11189272,153967
10567450,2/25/2014,1649187,153967
11567768,4/7/2014,4114349,153967
12017249,4/21/2014,6640053,153967
13176871,5/21/2014,8565575,153967
14169103,6/13/2014,16359451,153967
15910813,7/18/2014,12681386,153967
16347258,7/26/2014,9586956,153967
16672041,7/31/2014,17082888,153967
18049263,8/21/2014,12358376,153967
18630486,8/29/2014,18676144,153967
18873844,9/2/2014,15343131,153967
21531002,10/19/2014,21639091,153967
24321609,12/26/2014,20854504,153967
25539786,1/19/2015,23249830,153967
33067789,5/25/2015,26769881,153967
35478380,6/19/2015,8998003,153967
39240415,7/21/2015,38207740,153967
40195664,7/29/2015,25042777,153967
40603456,8/1/2015,35729438,153967
40891003,8/3/2015,29962939,153967
45238485,9/1/2015,30544505,153967
45650062,9/5/2015,8291395,153967
49279075,10/2/2015,45011525,153967
55340765,12/1/2015,32719981,153967
914300,2/11/2012,122255,157939
1207130,5/1/2012,122255,157939
5295213,6/23/2013,2713343,157939
6144425,8/1/2013,4624108,157939
11620786,4/9/2014,13066420,157939
11996352,4/21/2014,892040,157939
13646150,6/2/2014,1789515,157939
14240465,6/15/2014,15768919,157939
14788420,6/26/2014,16128427,157939
15153681,7/3/2014,6814589,157939
15392874,7/8/2014,1922173,157939
19918787,9/21/2014,7939866,157939
21649158,10/21/2014,7939866,157939
23358872,11/30/2014,8688359,157939
24584497,12/31/2014,22159170,157939
25567140,1/19/2015,23952903,157939
32007715,5/12/2015,19112764,157939
32537277,5/19/2015,31107549,157939
39598419,7/25/2015,2373265,157939
41315914,8/7/2015,8989240,157939
42404043,8/13/2015,102084,157939
55358077,12/1/2015,3790897,157939
406722,7/30/2011,140245,158345
415949,8/2/2011,858472,158345
421758,8/5/2011,832019,158345
429163,8/8/2011,856211,158345
437772,8/11/2011,918530,158345
442375,8/13/2011,924658,158345
450169,8/16/2011,815443,158345
454545,8/17/2011,563637,158345
472419,8/24/2011,921121,158345
478843,8/27/2011,837448,158345
507548,9/6/2011,973597,158345
589979,10/2/2011,1000232,158345
602488,10/5/2011,1002360,158345
612239,10/9/2011,1159485,158345
615150,10/10/2011,1173910,158345
648155,10/20/2011,1245234,158345
664058,10/25/2011,874073,158345
722618,11/15/2011,1367719,158345
850939,1/8/2012,1568953,158345
892238,1/30/2012,1639102,158345
914546,2/11/2012,1254574,158345
1014521,3/18/2012,1858253,158345
1046153,3/26/2012,486277,158345
1062500,3/30/2012,1995022,158345
1087566,4/5/2012,1107424,158345
1119889,4/12/2012,2015194,158345
1144915,4/17/2012,100754,158345
1189582,4/27/2012,2148552,158345
1240904,5/7/2012,10913,158345
1268313,5/12/2012,662294,158345
1304696,5/19/2012,2260236,158345
1382353,5/30/2012,2090584,158345
1407628,6/3/2012,2457354,158345
1416244,6/4/2012,2479388,158345
1422045,6/5/2012,2414588,158345
1438562,6/8/2012,2403124,158345
1444304,6/9/2012,837448,158345
1517170,6/19/2012,544617,158345
1593021,6/30/2012,2225760,158345
1618124,7/2/2012,1254231,158345
1635862,7/5/2012,2478887,158345
1643864,7/6/2012,1030153,158345
1667815,7/9/2012,2680901,158345
1679178,7/10/2012,2765425,158345
1834690,7/30/2012,1993701,158345
1915575,8/7/2012,2872756,158345
1924132,8/8/2012,1149652,158345
2121053,8/28/2012,1792082,158345
2138715,8/29/2012,1938655,158345
2174001,9/2/2012,93793,158345
2179251,9/3/2012,3021897,158345
2217072,9/6/2012,3034720,158345
2407655,9/25/2012,3149901,158345
2425078,9/26/2012,2047447,158345
2494093,10/3/2012,1810376,158345
2571104,10/10/2012,1750819,158345
2616927,10/15/2012,3596814,158345
2676720,10/21/2012,3108353,158345
2711000,10/24/2012,3906872,158345
2758627,10/30/2012,3149901,158345
2831681,11/7/2012,3941867,158345
2994881,11/30/2012,3644160,158345
3085484,12/14/2012,1708656,158345
3146136,12/24/2012,2438160,158345
3176642,12/29/2012,965510,158345
3245192,1/3/2013,4168225,158345
3372654,1/19/2013,4575583,158345
3423999,1/27/2013,1131896,158345
3475797,2/4/2013,4649125,158345
3504965,2/9/2013,1299280,158345
3528064,2/12/2013,678520,158345
3585370,2/19/2013,837448,158345
3701028,3/5/2013,4932704,158345
3734256,3/9/2013,4239309,158345
3759591,3/11/2013,5383067,158345
3884422,3/24/2013,1576155,158345
3921908,3/27/2013,1679229,158345
4005454,4/2/2013,1548681,158345
4067973,4/7/2013,5591022,158345
4182533,4/16/2013,3149901,158345
4536894,5/11/2013,2837264,158345
4599900,5/14/2013,1722722,158345
4626127,5/16/2013,2208634,158345
4712804,5/21/2013,21857,158345
4786680,5/26/2013,985447,158345
4877741,5/30/2013,4683922,158345
5113428,6/13/2013,5872236,158345
5176067,6/17/2013,5499098,158345
5262789,6/21/2013,1368039,158345
5284143,6/22/2013,6887673,158345
5377863,6/27/2013,5462960,158345
5399603,6/28/2013,2494549,158345
5522925,7/4/2013,5756938,158345
5674319,7/11/2013,678520,158345
5705706,7/12/2013,7389974,158345
5785591,7/16/2013,4706613,158345
5940299,7/23/2013,6195254,158345
6006678,7/26/2013,7042373,158345
6072138,7/29/2013,5326960,158345
6343616,8/9/2013,2403124,158345
6396273,8/11/2013,2944088,158345
6446653,8/12/2013,7970488,158345
6501166,8/14/2013,7858340,158345
6555975,8/17/2013,3081725,158345
6685321,8/21/2013,2402160,158345
6778263,8/25/2013,6393794,158345
6813625,8/26/2013,7365426,158345
6863026,8/27/2013,7139145,158345
6931999,8/31/2013,6209626,158345
7082011,9/5/2013,511074,158345
7095420,9/6/2013,824030,158345
7436924,9/20/2013,5208463,158345
7467556,9/21/2013,103504,158345
7497894,9/22/2013,551563,158345
7514597,9/23/2013,8143421,158345
7627671,9/27/2013,8612777,158345
7800643,10/3/2013,8144042,158345
7962696,10/10/2013,495761,158345
8008388,10/12/2013,7127149,158345
8166792,10/19/2013,7780229,158345
8254575,10/22/2013,2459776,158345
8313275,10/25/2013,1368039,158345
8343017,10/26/2013,1454761,158345
8424071,10/29/2013,9637732,158345
8516667,11/4/2013,4706613,158345
9119949,12/8/2013,6826507,158345
9304350,12/20/2013,2242299,158345
9342515,12/23/2013,3288734,158345
9387852,12/25/2013,2979209,158345
9433896,12/28/2013,10663267,158345
9530964,1/1/2014,10762431,158345
9553283,1/2/2014,5217252,158345
9748159,1/7/2014,8017942,158345
9792690,1/10/2014,3833141,158345
9989940,1/23/2014,11304787,158345
10067620,1/28/2014,11157191,158345
10235110,2/8/2014,2400554,158345
10257649,2/10/2014,9637732,158345
10601134,2/27/2014,11014537,158345
10692568,3/3/2014,9974913,158345
11111123,3/21/2014,4143892,158345
11191589,3/24/2014,1385715,158345
11268829,3/27/2014,13007631,158345
11280635,3/28/2014,11404283,158345
11309432,3/29/2014,450316,158345
11341060,3/30/2014,11158172,158345
11418922,4/1/2014,450316,158345
11546618,4/7/2014,4307248,158345
11721621,4/13/2014,4538731,158345
11782531,4/14/2014,2102383,158345
11963922,4/20/2014,13467326,158345
12036557,4/21/2014,11662593,158345
12166992,4/24/2014,2904576,158345
12308659,4/28/2014,14350140,158345
12659765,5/7/2014,13322597,158345
12736437,5/9/2014,1336466,158345
13317785,5/25/2014,14814072,158345
13377935,5/26/2014,7536495,158345
13522917,5/29/2014,3527817,158345
13535944,5/30/2014,791723,158345
13679915,6/2/2014,4872264,158345
14218133,6/15/2014,9615326,158345
14626449,6/23/2014,15721812,158345
14695716,6/24/2014,15524467,158345
14793547,6/26/2014,596226,158345
14925584,6/29/2014,16500602,158345
17262484,8/10/2014,13138167,158345
17372020,8/11/2014,18108521,158345
17458318,8/12/2014,11948834,158345
17563394,8/14/2014,14651298,158345
17629547,8/15/2014,11492799,158345
17930049,8/19/2014,15320381,158345
18090960,8/21/2014,9637891,158345
18207886,8/23/2014,19989381,158345
18546329,8/28/2014,17892420,158345
18654310,8/30/2014,8137897,158345
18770716,8/31/2014,9224627,158345
18938530,9/3/2014,5945388,158345
18993173,9/4/2014,8842589,158345
19117485,9/7/2014,13330273,158345
19226072,9/8/2014,10231470,158345
19281433,9/9/2014,17709622,158345
19678679,9/16/2014,8842864,158345
19724509,9/17/2014,16919043,158345
19872931,9/20/2014,16711602,158345
19969453,9/21/2014,16421349,158345
20067156,9/22/2014,8120914,158345
20169557,9/24/2014,20931989,158345
20258110,9/26/2014,12972233,158345
20533329,9/30/2014,21609511,158345
20948953,10/8/2014,19208444,158345
21069179,10/11/2014,16969603,158345
21444289,10/17/2014,22127044,158345
21545004,10/19/2014,16105751,158345
21661849,10/21/2014,21008070,158345
21732811,10/22/2014,12849878,158345
22053294,10/28/2014,13007019,158345
22164903,10/31/2014,2046720,158345
22221665,11/1/2014,17840945,158345
22315057,11/3/2014,3086426,158345
22660658,11/11/2014,11366107,158345
22780757,11/14/2014,2623488,158345
23014431,11/20/2014,4532746,158345
23209283,11/25/2014,14063039,158345
23485637,12/1/2014,5178343,158345
23734854,12/8/2014,12972233,158345
23817816,12/11/2014,13008405,158345
23999250,12/16/2014,23496987,158345
24311533,12/25/2014,24716613,158345
24566210,12/30/2014,7903883,158345
24629718,12/31/2014,25264972,158345
25004686,1/5/2015,19732235,158345
25187789,1/8/2015,25546206,158345
25407014,1/15/2015,21985710,158345
25517743,1/18/2015,16513289,158345
25879845,1/28/2015,1368039,158345
26081077,2/2/2015,25526324,158345
26141224,2/4/2015,6645884,158345
26506237,2/14/2015,2700745,158345
26551322,2/15/2015,1818405,158345
26702377,2/17/2015,4406844,158345
27017569,2/23/2015,16790818,158345
27117005,2/25/2015,14260809,158345
27170644,2/27/2015,2120230,158345
27320823,3/2/2015,13356437,158345
27562297,3/7/2015,5060744,158345
27684866,3/9/2015,16881531,158345
28189258,3/19/2015,3263848,158345
28526316,3/25/2015,10387535,158345
28658367,3/28/2015,28188246,158345
28705391,3/29/2015,26185202,158345
28844332,3/30/2015,599746,158345
28947730,4/1/2015,16810001,158345
29069897,4/3/2015,25061335,158345
29304902,4/6/2015,7559074,158345
29414797,4/7/2015,1212587,158345
29815673,4/13/2015,25835500,158345
30098589,4/17/2015,2316779,158345
30191464,4/19/2015,2616142,158345
30317092,4/20/2015,7570472,158345
30480865,4/22/2015,31356080,158345
30524352,4/23/2015,18245963,158345
30877436,4/28/2015,29657244,158345
31138575,5/2/2015,31693558,158345
32254331,5/16/2015,14036119,158345
32485805,5/18/2015,30280853,158345
32522686,5/19/2015,28726641,158345
32826500,5/22/2015,30993416,158345
33261042,5/26/2015,1640999,158345
34116686,6/5/2015,26579858,158345
34222842,6/6/2015,22348142,158345
34618747,6/10/2015,25299132,158345
37573066,7/8/2015,12297029,158345
37644503,7/9/2015,7248022,158345
38100677,7/13/2015,11521663,158345
39272795,7/22/2015,31689052,158345
39595336,7/25/2015,11735167,158345
39943703,7/27/2015,3608716,158345
40627144,8/1/2015,37435349,158345
41066478,8/4/2015,30971680,158345
41608693,8/8/2015,28284185,158345
42129009,8/11/2015,34514444,158345
42591252,8/14/2015,36089214,158345
42828117,8/16/2015,31431590,158345
44103299,8/24/2015,31835694,158345
44565629,8/27/2015,20125220,158345
44978131,8/30/2015,37085480,158345
45282602,9/1/2015,39413469,158345
45927212,9/7/2015,22225101,158345
47041706,9/15/2015,37091115,158345
47984505,9/22/2015,40617629,158345
49393426,10/3/2015,15133953,158345
49659020,10/5/2015,34788678,158345
53045664,11/4/2015,41422680,158345
54444692,11/20/2015,46549982,158345
56223168,12/10/2015,39383551,158345
57922371,12/30/2015,23339777,158345
403029,7/28/2011,803426,158953
540744,9/17/2011,1012541,158953
385875,7/20/2011,794260,160222
389838,7/22/2011,836656,160222
455370,8/18/2011,9362,160222
465693,8/22/2011,849838,160222
520157,9/11/2011,798899,160222
556613,9/22/2011,895911,160222
753839,11/29/2011,827795,160222
947459,2/26/2012,624099,160222
1157503,4/21/2012,230856,160222
1572645,6/26/2012,1999371,160222
1599478,7/1/2012,1862709,160222
1698582,7/13/2012,1771706,160222
1744960,7/19/2012,1373158,160222
1766089,7/21/2012,2942864,160222
1779753,7/23/2012,575879,160222
1807267,7/26/2012,966451,160222
2275275,9/14/2012,2870802,160222
2945200,11/23/2012,3606176,160222
4578642,5/13/2013,6062609,160222
4841922,5/28/2013,3023475,160222
5068002,6/10/2013,6653779,160222
5241208,6/20/2013,5552612,160222
5352212,6/25/2013,6821348,160222
9422135,12/28/2013,3038947,160222
12251846,4/27/2014,9937030,160222
14082405,6/11/2014,3684743,160222
14193617,6/14/2014,12095075,160222
14357295,6/17/2014,332816,160222
18945899,9/3/2014,17615937,160222
19102249,9/6/2014,247135,160222
19200159,9/8/2014,15690821,160222
19393459,9/11/2014,20952227,160222
19613366,9/15/2014,19641339,160222
20911635,10/7/2014,20939997,160222
21147647,10/12/2014,21337373,160222
22038861,10/28/2014,22408432,160222
23069715,11/22/2014,6246501,160222
23487345,12/1/2014,4447834,160222
25735787,1/25/2015,1600460,160222
28218897,3/20/2015,28412019,160222
33686165,5/31/2015,20486457,160222
34802209,6/12/2015,24464339,160222
35211382,6/16/2015,8860452,160222
41372322,8/7/2015,206203,160222
41619056,8/8/2015,36212651,160222
42834455,8/16/2015,24051940,160222
43501756,8/20/2015,26968044,160222
44315419,8/25/2015,5439244,160222
45264777,9/1/2015,37519064,160222
45661288,9/5/2015,31735194,160222
46278804,9/9/2015,18891427,160222
48345887,9/25/2015,31618392,160222
50206056,10/10/2015,11608180,160222
396454,7/25/2011,706965,170273
401558,7/27/2011,850615,170273
417710,8/3/2011,814057,170273
